run_name,script_version,date_time,python_version,tensorflow_version,tensorflow_compiler_version,epochs,test_loss,test_accuracy
,1.2.0,2022-07-08 21:48:19.986741,"3.7.13 (default, Apr 24 2022, 01:04:09) 
[GCC 7.5.0]",2.8.2,7.5.0,2,0.3471396863460541,0.8509200215339661
,1.2.0,2022-07-08 21:50:01.910884,"3.7.13 (default, Apr 24 2022, 01:04:09) 
[GCC 7.5.0]",2.8.2,7.5.0,2,0.34265515208244324,0.8689600229263306
,1.2.0,2022-07-08 21:51:44.311816,"3.7.13 (default, Apr 24 2022, 01:04:09) 
[GCC 7.5.0]",2.8.2,7.5.0,2,0.34444165229797363,0.8602399826049805
,1.2.0,2022-07-08 21:53:25.814441,"3.7.13 (default, Apr 24 2022, 01:04:09) 
[GCC 7.5.0]",2.8.2,7.5.0,2,0.3454497754573822,0.8648399710655212
,1.2.0,2022-07-08 21:55:07.058910,"3.7.13 (default, Apr 24 2022, 01:04:09) 
[GCC 7.5.0]",2.8.2,7.5.0,2,0.3682689368724823,0.8555200099945068
