run_name,script_version,date_time,python_version,tensorflow_version,tensorflow_compiler_version,epochs,test_loss,test_accuracy
,1.2.1,2022-07-13 03:11:31.979937,"3.8.10 (default, Mar 15 2022, 12:22:08) 
[GCC 9.4.0]",2.9.1,9.3.1 20200408,15,0.024845832958817482,0.9918000102043152
,1.2.1,2022-07-13 03:11:56.077023,"3.8.10 (default, Mar 15 2022, 12:22:08) 
[GCC 9.4.0]",2.9.1,9.3.1 20200408,15,0.024845832958817482,0.9918000102043152
,1.2.1,2022-07-13 03:12:20.001583,"3.8.10 (default, Mar 15 2022, 12:22:08) 
[GCC 9.4.0]",2.9.1,9.3.1 20200408,15,0.024845832958817482,0.9918000102043152
,1.2.1,2022-07-13 03:12:44.047459,"3.8.10 (default, Mar 15 2022, 12:22:08) 
[GCC 9.4.0]",2.9.1,9.3.1 20200408,15,0.024845832958817482,0.9918000102043152
,1.2.1,2022-07-13 03:13:08.426063,"3.8.10 (default, Mar 15 2022, 12:22:08) 
[GCC 9.4.0]",2.9.1,9.3.1 20200408,15,0.024845832958817482,0.9918000102043152
